frame,phase,time,s,x,y,z
69,retraction,1.38,0.05526,0.045507,0.002849,0.002681
69,retraction,1.38,0.06316,0.051425,0.003426,0.003005
69,retraction,1.38,0.07105,0.05578,0.003656,0.004134
69,retraction,1.38,0.07895,0.058972,0.002744,0.005286
69,retraction,1.38,0.08684,0.061422,0.000216,0.006796
69,retraction,1.38,0.09474,0.065186,-0.003064,0.007631
69,retraction,1.38,0.10263,0.070308,-0.007776,0.008928
69,retraction,1.38,0.11053,0.077484,-0.012574,0.008436
69,retraction,1.38,0.11842,0.087244,-0.017837,0.00713
69,retraction,1.38,0.12632,0.098439,-0.020998,0.004915
69,retraction,1.38,0.13421,0.11099,-0.022916,0.001456
69,retraction,1.38,0.14211,0.123596,-0.022332,-0.002033
69,retraction,1.38,0.15,0.134211,-0.019606,-0.005501
70,retraction,1.4,0.0,-0.000298,-0.00031,0.000119
70,retraction,1.4,0.00789,0.006596,-1.2e-05,-0.000341
70,retraction,1.4,0.01579,0.012135,0.000192,0.00033
70,retraction,1.4,0.02368,0.01815,-0.000109,0.00013
70,retraction,1.4,0.03158,0.024427,-3.4e-05,0.00034
70,retraction,1.4,0.03947,0.030745,0.000375,0.000626
70,retraction,1.4,0.04737,0.037271,0.000684,0.000878
70,retraction,1.4,0.05526,0.043565,0.001444,0.001018
70,retraction,1.4,0.06316,0.048838,0.001332,0.001311
70,retraction,1.4,0.07105,0.053461,0.001166,0.002011
70,retraction,1.4,0.07895,0.056036,0.000104,0.002674
70,retraction,1.4,0.08684,0.058615,-0.002304,0.004218
70,retraction,1.4,0.09474,0.061814,-0.006114,0.00492
70,retraction,1.4,0.10263,0.066905,-0.011106,0.005508
70,retraction,1.4,0.11053,0.073567,-0.016314,0.004983
70,retraction,1.4,0.11842,0.082761,-0.021262,0.003592
70,retraction,1.4,0.12632,0.093503,-0.024684,0.000928
70,retraction,1.4,0.13421,0.105271,-0.026788,-0.002559
70,retraction,1.4,0.14211,0.117157,-0.026299,-0.006294
70,retraction,1.4,0.15,0.127952,-0.023801,-0.009633
71,retraction,1.42,0.0,-0.000127,0.000157,-3.3e-05
71,retraction,1.42,0.00789,0.006023,-0.000463,-0.000555
71,retraction,1.42,0.01579,0.011258,-0.000197,-5.3e-05
71,retraction,1.42,0.02368,0.017039,-0.000767,-0.000655
71,retraction,1.42,0.03158,0.022884,-0.000372,-0.00036
71,retraction,1.42,0.03947,0.028574,-0.000509,-0.000458
71,retraction,1.42,0.04737,0.034652,-0.000423,-0.000325
71,retraction,1.42,0.05526,0.040398,-0.000147,-0.000257
71,retraction,1.42,0.06316,0.045811,9.2e-05,-0.000434
71,retraction,1.42,0.07105,0.049681,-0.000391,0.000143
71,retraction,1.42,0.07895,0.052154,-0.002042,0.000664
71,retraction,1.42,0.08684,0.054707,-0.004406,0.001925
71,retraction,1.42,0.09474,0.057576,-0.00826,0.002687
71,retraction,1.42,0.10263,0.062267,-0.013226,0.003079
71,retraction,1.42,0.11053,0.068677,-0.018373,0.002064
71,retraction,1.42,0.11842,0.07731,-0.023376,0.000809
71,retraction,1.42,0.12632,0.087592,-0.027488,-0.002089
71,retraction,1.42,0.13421,0.098638,-0.029265,-0.005404
71,retraction,1.42,0.14211,0.109901,-0.029165,-0.009123
71,retraction,1.42,0.15,0.119719,-0.027282,-0.012333
72,retraction,1.44,0.0,-0.000272,5e-06,-0.000189
72,retraction,1.44,0.00789,0.005543,-0.000543,-0.000618
72,retraction,1.44,0.01579,0.010814,-0.000283,-0.000304
72,retraction,1.44,0.02368,0.015717,-0.000462,-0.00091
72,retraction,1.44,0.03158,0.021604,-0.000729,-0.00066
72,retraction,1.44,0.03947,0.026684,-0.000918,-0.000906
72,retraction,1.44,0.04737,0.032511,-0.000736,-0.001338
72,retraction,1.44,0.05526,0.038362,-0.000797,-0.000856
72,retraction,1.44,0.06316,0.042857,-0.000738,-0.001138
72,retraction,1.44,0.07105,0.046213,-0.001047,-0.000622
72,retraction,1.44,0.07895,0.04872,-0.00278,-9.1e-05
72,retraction,1.44,0.08684,0.050593,-0.005398,0.000715
72,retraction,1.44,0.09474,0.053778,-0.009026,0.001223
72,retraction,1.44,0.10263,0.058297,-0.013852,0.00171
72,retraction,1.44,0.11053,0.064031,-0.019053,0.000425
72,retraction,1.44,0.11842,0.072255,-0.023965,-0.000863
72,retraction,1.44,0.12632,0.081738,-0.027644,-0.003675
72,retraction,1.44,0.13421,0.09213,-0.03015,-0.006416
72,retraction,1.44,0.14211,0.102973,-0.030393,-0.010595
72,retraction,1.44,0.15,0.112121,-0.028419,-0.014054
73,retraction,1.46,0.0,0.000133,3.7e-05,0.000105
73,retraction,1.46,0.00789,0.005144,-0.000241,-0.000546
73,retraction,1.46,0.01579,0.010072,-0.000178,-0.000536
73,retraction,1.46,0.02368,0.015406,-0.000586,-0.000386
73,retraction,1.46,0.03158,0.020121,-0.000873,-0.000727
73,retraction,1.46,0.03947,0.025477,-0.000771,-0.000667
73,retraction,1.46,0.04737,0.030689,-0.000737,-0.000753
73,retraction,1.46,0.05526,0.036165,-0.000739,-0.000234
73,retraction,1.46,0.06316,0.040713,-0.000467,-0.000718
73,retraction,1.46,0.07105,0.044162,-0.000994,-0.000563
73,retraction,1.46,0.07895,0.046388,-0.002476,0.000413
73,retraction,1.46,0.08684,0.047984,-0.005046,0.0011
73,retraction,1.46,0.09474,0.050947,-0.00859,0.001765
73,retraction,1.46,0.10263,0.055079,-0.013237,0.002213
73,retraction,1.46,0.11053,0.060427,-0.018412,0.001117
73,retraction,1.46,0.11842,0.068362,-0.023194,-0.000421
73,retraction,1.46,0.12632,0.07738,-0.027076,-0.002668
73,retraction,1.46,0.13421,0.087079,-0.028987,-0.005652
73,retraction,1.46,0.14211,0.097677,-0.029125,-0.009239
73,retraction,1.46,0.15,0.106305,-0.027953,-0.012593
74,retraction,1.48,0.0,-0.000103,-0.000333,2.7e-05
74,retraction,1.48,0.00789,0.004949,-0.000206,-0.000493
74,retraction,1.48,0.01579,0.009901,-3.5e-05,0.000207
74,retraction,1.48,0.02368,0.014751,-0.000383,-0.000178
74,retraction,1.48,0.03158,0.019519,-0.000231,0.000109
74,retraction,1.48,0.03947,0.025101,-0.000345,7.6e-05
74,retraction,1.48,0.04737,0.029887,8e-05,0.000168
74,retraction,1.48,0.05526,0.035197,0.000192,0.000422
74,retraction,1.48,0.06316,0.03972,0.000146,0.000485
74,retraction,1.48,0.07105,0.042848,0.000164,0.000816
74,retraction,1.48,0.07895,0.044972,-0.00168,0.001924
74,retraction,1.48,0.08684,0.046974,-0.00409,0.002754
74,retraction,1.48,0.09474,0.049505,-0.007496,0.003382
74,retraction,1.48,0.10263,0.053532,-0.011926,0.003764
74,retraction,1.48,0.11053,0.059118,-0.016586,0.003121
74,retraction,1.48,0.11842,0.066293,-0.021047,0.001677
74,retraction,1.48,0.12632,0.075248,-0.024819,-9.5e-05
74,retraction,1.48,0.13421,0.084559,-0.02701,-0.003266
74,retraction,1.48,0.14211,0.094378,-0.027322,-0.006346
74,retraction,1.48,0.15,0.102425,-0.025703,-0.009312
75,retraction,1.5,0.0,-0.00037,0.000154,-0.000165
75,retraction,1.5,0.00789,0.005217,-0.000158,9.2e-05
75,retraction,1.5,0.01579,0.009953,0.000125,0.000199
75,retraction,1.5,0.02368,0.014843,0.000161,0.000349
75,retraction,1.5,0.03158,0.01991,0.000202,0.000714
75,retraction,1.5,0.03947,0.024864,0.000602,0.000937
75,retraction,1.5,0.04737,0.029901,0.000627,0.000967
75,retraction,1.5,0.05526,0.035203,0.000959,0.001691
75,retraction,1.5,0.06316,0.039693,0.000938,0.001786
75,retraction,1.5,0.07105,0.042951,0.000847,0.002636
75,retraction,1.5,0.07895,0.045214,-0.000226,0.003543
75,retraction,1.5,0.08684,0.046899,-0.002506,0.004468
75,retraction,1.5,0.09474,0.049712,-0.005664,0.004976
75,retraction,1.5,0.10263,0.053994,-0.009816,0.005826
75,retraction,1.5,0.11053,0.059147,-0.014506,0.005409
75,retraction,1.5,0.11842,0.066625,-0.019174,0.004464
75,retraction,1.5,0.12632,0.075217,-0.022158,0.002511
75,retraction,1.5,0.13421,0.084336,-0.024142,-3.2e-05
75,retraction,1.5,0.14211,0.094053,-0.023999,-0.002845
75,retraction,1.5,0.15,0.10204,-0.022839,-0.005715
76,retraction,1.52,0.0,-4.4e-05,-0.000119,7.8e-05
76,retraction,1.52,0.00789,0.005171,0.000196,8e-06
76,retraction,1.52,0.01579,0.009608,0.000625,0.000684
76,retraction,1.52,0.02368,0.015161,0.000666,0.001002
76,retraction,1.52,0.03158,0.020216,0.001003,0.001356
76,retraction,1.52,0.03947,0.025331,0.001101,0.001214
76,retraction,1.52,0.04737,0.030522,0.001867,0.001816
76,retraction,1.52,0.05526,0.036016,0.001983,0.002724
76,retraction,1.52,0.06316,0.040363,0.002271,0.002873
76,retraction,1.52,0.07105,0.044193,0.001889,0.003431
76,retraction,1.52,0.07895,0.046487,0.001303,0.004477
76,retraction,1.52,0.08684,0.048606,-0.000862,0.005785
76,retraction,1.52,0.09474,0.051534,-0.003899,0.006653
76,retraction,1.52,0.10263,0.05606,-0.007824,0.007221
76,retraction,1.52,0.11053,0.061371,-0.011958,0.006889
76,retraction,1.52,0.11842,0.068579,-0.016332,0.006239
76,retraction,1.52,0.12632,0.076846,-0.019295,0.004378
76,retraction,1.52,0.13421,0.086402,-0.021168,0.002085
76,retraction,1.52,0.14211,0.095194,-0.021044,-0.000756
76,retraction,1.52,0.15,0.10319,-0.019685,-0.002582
77,retraction,1.54,0.0,-0.0003,-1.5e-05,3.9e-05
77,retraction,1.54,0.00789,0.005502,0.00054,9.7e-05
77,retraction,1.54,0.01579,0.010342,0.000981,0.000551
77,retraction,1.54,0.02368,0.015468,0.000811,0.000629
77,retraction,1.54,0.03158,0.020735,0.001268,0.001382
77,retraction,1.54,0.03947,0.025965,0.001373,0.001589
77,retraction,1.54,0.04737,0.031547,0.002354,0.002296
77,retraction,1.54,0.05526,0.036982,0.002871,0.002742
77,retraction,1.54,0.06316,0.04177,0.002928,0.003037
77,retraction,1.54,0.07105,0.045461,0.003101,0.003725
77,retraction,1.54,0.07895,0.048124,0.002269,0.004765
77,retraction,1.54,0.08684,0.050796,0.000257,0.005885
77,retraction,1.54,0.09474,0.053947,-0.002526,0.006628
77,retraction,1.54,0.10263,0.058333,-0.006517,0.007411
77,retraction,1.54,0.11053,0.064292,-0.010233,0.007596
77,retraction,1.54,0.11842,0.07155,-0.013818,0.006569
77,retraction,1.54,0.12632,0.080116,-0.017009,0.004529
77,retraction,1.54,0.13421,0.088764,-0.01858,0.002934
77,retraction,1.54,0.14211,0.097933,-0.018667,0.000654
77,retraction,1.54,0.15,0.106017,-0.017924,-0.001704
78,retraction,1.56,0.0,0.000114,7e-06,-6.6e-05
78,retraction,1.56,0.00789,0.005455,0.000258,-0.000116
78,retraction,1.56,0.01579,0.01059,0.000795,0.000504
78,retraction,1.56,0.02368,0.016071,0.001475,0.000729
78,retraction,1.56,0.03158,0.02162,0.001627,0.001069
78,retraction,1.56,0.03947,0.027081,0.002295,0.001417
78,retraction,1.56,0.04737,0.03282,0.002817,0.001811
78,retraction,1.56,0.05526,0.038198,0.002871,0.002329
78,retraction,1.56,0.06316,0.043276,0.003565,0.002591
78,retraction,1.56,0.07105,0.047155,0.003405,0.003242
78,retraction,1.56,0.07895,0.050264,0.002553,0.004168
78,retraction,1.56,0.08684,0.052974,0.000771,0.005331
78,retraction,1.56,0.09474,0.056729,-0.001818,0.005858
78,retraction,1.56,0.10263,0.061232,-0.005717,0.006331
78,retraction,1.56,0.11053,0.067066,-0.009016,0.006223
78,retraction,1.56,0.11842,0.074493,-0.012702,0.005258
78,retraction,1.56,0.12632,0.082751,-0.015454,0.003904
78,retraction,1.56,0.13421,0.091561,-0.016794,0.001671
78,retraction,1.56,0.14211,0.100498,-0.017399,-0.000316
78,retraction,1.56,0.15,0.108641,-0.016364,-0.002238
79,retraction,1.58,0.0,-0.000163,-2.5e-05,1e-05
79,retraction,1.58,0.00789,0.005658,0.000352,-8.3e-05
79,retraction,1.58,0.01579,0.011153,0.000862,0.000127
79,retraction,1.58,0.02368,0.016282,0.001477,0.000355
79,retraction,1.58,0.03158,0.022163,0.001556,0.000855
79,retraction,1.58,0.03947,0.027562,0.002229,0.000931
79,retraction,1.58,0.04737,0.033244,0.002713,0.000966
79,retraction,1.58,0.05526,0.039541,0.003136,0.001633
79,retraction,1.58,0.06316,0.044332,0.003437,0.001358
79,retraction,1.58,0.07105,0.04854,0.003164,0.002231
79,retraction,1.58,0.07895,0.051653,0.002104,0.002623
79,retraction,1.58,0.08684,0.054886,0.000729,0.003689
79,retraction,1.58,0.09474,0.05838,-0.001971,0.004143
79,retraction,1.58,0.10263,0.063283,-0.005237,0.004836
79,retraction,1.58,0.11053,0.069099,-0.008663,0.004284
79,retraction,1.58,0.11842,0.076232,-0.01247,0.003441
79,retraction,1.58,0.12632,0.085048,-0.014876,0.001677
79,retraction,1.58,0.13421,0.093045,-0.016596,2e-05
79,retraction,1.58,0.14211,0.102474,-0.017238,-0.002074
79,retraction,1.58,0.15,0.110273,-0.016496,-0.004181
80,retraction,1.6,0.0,-0.000112,7.4e-05,2.3e-05
80,retraction,1.6,0.00789,0.005851,0.000272,-0.00044
80,retraction,1.6,0.01579,0.01142,0.000855,-6.8e-05
80,retraction,1.6,0.02368,0.016658,0.001203,-0.000135
80,retraction,1.6,0.03158,0.022245,0.001542,7.9e-05
80,retraction,1.6,0.03947,0.027492,0.002182,0.000108
80,retraction,1.6,0.04737,0.033693,0.002185,6.1e-05
80,retraction,1.6,0.05526,0.039244,0.002812,0.000345
80,retraction,1.6,0.06316,0.044554,0.002677,0.000346
80,retraction,1.6,0.07105,0.048736,0.00287,0.000459
80,retraction,1.6,0.07895,0.051982,0.001434,0.001093
80,retraction,1.6,0.08684,0.055395,-0.000274,0.001869
80,retraction,1.6,0.09474,0.059074,-0.002706,0.002566
80,retraction,1.6,0.10263,0.064282,-0.005867,0.002571
80,retraction,1.6,0.11053,0.069934,-0.009522,0.002231
80,retraction,1.6,0.11842,0.077436,-0.012714,0.001424
80,retraction,1.6,0.12632,0.0853,-0.015539,-0.000247
80,retraction,1.6,0.13421,0.093914,-0.017062,-0.002354
80,retraction,1.6,0.14211,0.102453,-0.017782,-0.004434
80,retraction,1.6,0.15,0.110041,-0.017664,-0.006206
81,retraction,1.62,0.0,-0.000349,8.2e-05,0.000123
81,retraction,1.62,0.00789,0.005718,0.000122,-0.000305
81,retraction,1.62,0.01579,0.010876,0.000694,0.000159
81,retraction,1.62,0.02368,0.016512,0.000709,-0.000317
81,retraction,1.62,0.03158,0.021813,0.000941,-0.000468
81,retraction,1.62,0.03947,0.027482,0.001483,-0.000243
81,retraction,1.62,0.04737,0.03331,0.001517,-0.000501
81,retraction,1.62,0.05526,0.038933,0.001641,-0.00027
81,retraction,1.62,0.06316,0.044012,0.001707,-0.000304
81,retraction,1.62,0.07105,0.048522,0.001481,5.4e-05
81,retraction,1.62,0.07895,0.051839,0.000222,0.0001
81,retraction,1.62,0.08684,0.055042,-0.001517,0.000832
81,retraction,1.62,0.09474,0.059161,-0.003754,0.001175
81,retraction,1.62,0.10263,0.063824,-0.00758,0.001355
81,retraction,1.62,0.11053,0.069735,-0.010679,0.001113
81,retraction,1.62,0.11842,0.076863,-0.014073,-0.000287
81,retraction,1.62,0.12632,0.084426,-0.016953,-0.001768
81,retraction,1.62,0.13421,0.092785,-0.018843,-0.003654
81,retraction,1.62,0.14211,0.101089,-0.019723,-0.005796
81,retraction,1.62,0.15,0.108259,-0.019667,-0.007273
82,retraction,1.64,0.0,-0.000154,0.000118,5e-05
82,retraction,1.64,0.00789,0.005297,-8e-05,-0.000155
82,retraction,1.64,0.01579,0.010909,0.000529,2.2e-05
82,retraction,1.64,0.02368,0.016232,0.000592,-0.000532
82,retraction,1.64,0.03158,0.021704,0.000654,-0.000448
82,retraction,1.64,0.03947,0.026728,0.000672,-0.000683
82,retraction,1.64,0.04737,0.032454,0.000648,-0.000485
82,retraction,1.64,0.05526,0.037768,0.000627,-0.000501
82,retraction,1.64,0.06316,0.042749,0.000785,-0.000309
82,retraction,1.64,0.07105,0.047084,6.1e-05,-0.000216
82,retraction,1.64,0.07895,0.050653,-0.001269,-2.2e-05
82,retraction,1.64,0.08684,0.053611,-0.002911,0.00081
82,retraction,1.64,0.09474,0.057756,-0.006013,0.000823
82,retraction,1.64,0.10263,0.062322,-0.009133,0.000992
82,retraction,1.64,0.11053,0.068148,-0.012558,0.000262
82,retraction,1.64,0.11842,0.074794,-0.016047,-0.000706
82,retraction,1.64,0.12632,0.08219,-0.018767,-0.001985
82,retraction,1.64,0.13421,0.089823,-0.02079,-0.004084
82,retraction,1.64,0.14211,0.097737,-0.02215,-0.005546
82,retraction,1.64,0.15,0.10487,-0.022239,-0.007411
83,retraction,1.66,0.0,-1e-05,2.3e-05,-0.000236
83,retraction,1.66,0.00789,0.005579,-0.000209,-0.000197
83,retraction,1.66,0.01579,0.0104,0.000246,-0.000176
83,retraction,1.66,0.02368,0.015614,-0.00016,-0.000249
83,retraction,1.66,0.03158,0.020577,-0.0001,-0.000126
83,retraction,1.66,0.03947,0.026004,-0.000159,-6.9e-05
83,retraction,1.66,0.04737,0.031156,-0.000271,-0.000284
83,retraction,1.66,0.05526,0.036384,-0.000549,3e-06
83,retraction,1.66,0.06316,0.041211,-0.001043,-0.000387
83,retraction,1.66,0.07105,0.045365,-0.001556,0.000107
83,retraction,1.66,0.07895,0.048799,-0.002984,0.000198
83,retraction,1.66,0.08684,0.05227,-0.004785,0.000856
83,retraction,1.66,0.09474,0.055643,-0.007597,0.000989
83,retraction,1.66,0.10263,0.060468,-0.010997,0.00152
83,retraction,1.66,0.11053,0.065687,-0.014507,0.00083
83,retraction,1.66,0.11842,0.071685,-0.017891,8e-05
83,retraction,1.66,0.12632,0.079251,-0.021079,-0.00098
83,retraction,1.66,0.13421,0.086582,-0.022898,-0.002683
83,retraction,1.66,0.14211,0.093897,-0.024708,-0.004242
83,retraction,1.66,0.15,0.100182,-0.025473,-0.006038
84,retraction,1.68,0.0,-9.1e-05,-0.000129,7.6e-05
84,retraction,1.68,0.00789,0.004809,-0.000422,5e-05
84,retraction,1.68,0.01579,0.010065,-0.000196,7.9e-05
84,retraction,1.68,0.02368,0.015023,-0.00023,6.1e-05
84,retraction,1.68,0.03158,0.019994,-0.000616,0.000175
84,retraction,1.68,0.03947,0.024792,-0.000807,0.000202
84,retraction,1.68,0.04737,0.029885,-0.000962,0.000134
84,retraction,1.68,0.05526,0.035046,-0.001589,0.000515
84,retraction,1.68,0.06316,0.039437,-0.001928,0.000242
84,retraction,1.68,0.07105,0.043595,-0.002888,0.001013
84,retraction,1.68,0.07895,0.046686,-0.004287,0.001519
84,retraction,1.68,0.08684,0.049977,-0.006231,0.001787
84,retraction,1.68,0.09474,0.053738,-0.009142,0.002215
84,retraction,1.68,0.10263,0.057951,-0.012663,0.002241
84,retraction,1.68,0.11053,0.063228,-0.016021,0.0021
84,retraction,1.68,0.11842,0.069395,-0.019664,0.001245
84,retraction,1.68,0.12632,0.075604,-0.02221,0.000341
84,retraction,1.68,0.13421,0.082747,-0.025158,-0.000992
84,retraction,1.68,0.14211,0.089542,-0.026664,-0.002244
84,retraction,1.68,0.15,0.095923,-0.027875,-0.003823
85,retraction,1.7,0.0,-0.000217,0.000235,0.000175
85,retraction,1.7,0.00789,0.004874,-0.000174,-0.000175
85,retraction,1.7,0.01579,0.009705,-0.000272,0.000219
85,retraction,1.7,0.02368,0.014422,-0.000589,0.000276
85,retraction,1.7,0.03158,0.019107,-0.000761,0.000773
85,retraction,1.7,0.03947,0.02397,-0.001138,0.00067
85,retraction,1.7,0.04737,0.028655,-0.001501,0.000845
85,retraction,1.7,0.05526,0.033398,-0.002256,0.001134
85,retraction,1.7,0.06316,0.037925,-0.00267,0.001319
85,retraction,1.7,0.07105,0.042069,-0.0038,0.001596
85,retraction,1.7,0.07895,0.044962,-0.005432,0.002042
85,retraction,1.7,0.08684,0.048109,-0.007712,0.002578
85,retraction,1.7,0.09474,0.051953,-0.010316,0.002903
85,retraction,1.7,0.10263,0.056193,-0.013747,0.002869
85,retraction,1.7,0.11053,0.060983,-0.016999,0.00282
85,retraction,1.7,0.11842,0.06674,-0.020426,0.002468
85,retraction,1.7,0.12632,0.072942,-0.023897,0.001966
85,retraction,1.7,0.13421,0.079335,-0.026257,0.00087
85,retraction,1.7,0.14211,0.08577,-0.028297,-0.000585
85,retraction,1.7,0.15,0.091441,-0.029704,-0.001814
86,retraction,1.72,0.0,-8.7e-05,-0.000227,0.000259
86,retraction,1.72,0.00789,0.004791,-0.000349,-9.3e-05
86,retraction,1.72,0.01579,0.00904,-0.000472,0.000513
86,retraction,1.72,0.02368,0.014292,-0.000592,0.000457
86,retraction,1.72,0.03158,0.018537,-0.00123,0.001038
86,retraction,1.72,0.03947,0.023218,-0.001223,0.001159
86,retraction,1.72,0.04737,0.02772,-0.002076,0.00102
86,retraction,1.72,0.05526,0.032672,-0.002685,0.001929
86,retraction,1.72,0.06316,0.036803,-0.003431,0.001724
86,retraction,1.72,0.07105,0.040764,-0.004496,0.00184
86,retraction,1.72,0.07895,0.044017,-0.006089,0.002518
86,retraction,1.72,0.08684,0.047304,-0.008168,0.003196
86,retraction,1.72,0.09474,0.050781,-0.011286,0.003347
86,retraction,1.72,0.10263,0.054877,-0.014335,0.003696
86,retraction,1.72,0.11053,0.059533,-0.01792,0.003372
86,retraction,1.72,0.11842,0.065042,-0.021396,0.003091
86,retraction,1.72,0.12632,0.070891,-0.024412,0.002597
86,retraction,1.72,0.13421,0.077074,-0.026934,0.001615
86,retraction,1.72,0.14211,0.082953,-0.029052,0.000629
86,retraction,1.72,0.15,0.088389,-0.030551,4.5e-05
87,retraction,1.74,0.0,6.6e-05,-0.000301,0.000219
87,retraction,1.74,0.00789,0.00476,-5.4e-05,7.9e-05
87,retraction,1.74,0.01579,0.009218,-0.000355,0.000407
87,retraction,1.74,0.02368,0.01374,-0.000584,0.000226
87,retraction,1.74,0.03158,0.018288,-0.000815,0.000616
87,retraction,1.74,0.03947,0.022913,-0.001741,0.000972
87,retraction,1.74,0.04737,0.027495,-0.002126,0.001215
87,retraction,1.74,0.05526,0.032125,-0.002729,0.001546
87,retraction,1.74,0.06316,0.036627,-0.003676,0.002057
87,retraction,1.74,0.07105,0.040431,-0.004753,0.001779
87,retraction,1.74,0.07895,0.043561,-0.006257,0.002598
87,retraction,1.74,0.08684,0.047089,-0.008542,0.002684
87,retraction,1.74,0.09474,0.050533,-0.011511,0.002995
87,retraction,1.74,0.10263,0.054613,-0.014394,0.00365
87,retraction,1.74,0.11053,0.059311,-0.017646,0.003241
87,retraction,1.74,0.11842,0.06443,-0.021274,0.002765
87,retraction,1.74,0.12632,0.070151,-0.024154,0.002601
87,retraction,1.74,0.13421,0.075892,-0.026808,0.001838
87,retraction,1.74,0.14211,0.081191,-0.029234,0.000999
87,retraction,1.74,0.15,0.086265,-0.031013,0.000647
88,retraction,1.76,0.0,-0.000296,5.3e-05,-0.000135
88,retraction,1.76,0.00789,0.004837,-0.000117,3.8e-05
88,retraction,1.76,0.01579,0.009082,-0.000366,0.000384
88,retraction,1.76,0.02368,0.014069,-0.000549,0.000173
88,retraction,1.76,0.03158,0.018437,-0.000652,0.000509
88,retraction,1.76,0.03947,0.023182,-0.001613,0.000641
88,retraction,1.76,0.04737,0.027698,-0.00195,0.000643
88,retraction,1.76,0.05526,0.032091,-0.002624,0.0012
88,retraction,1.76,0.06316,0.036698,-0.003378,0.001135
88,retraction,1.76,0.07105,0.040296,-0.004572,0.001485
88,retraction,1.76,0.07895,0.043627,-0.00658,0.001794
88,retraction,1.76,0.08684,0.047175,-0.008558,0.002307
88,retraction,1.76,0.09474,0.051013,-0.010918,0.002115
88,retraction,1.76,0.10263,0.055093,-0.014013,0.002389
88,retraction,1.76,0.11053,0.059576,-0.017345,0.00247
88,retraction,1.76,0.11842,0.064993,-0.020091,0.002027
88,retraction,1.76,0.12632,0.070206,-0.023225,0.001667
88,retraction,1.76,0.13421,0.075609,-0.025936,0.001231
88,retraction,1.76,0.14211,0.080996,-0.028497,0.000444
88,retraction,1.76,0.15,0.085781,-0.030498,-2.3e-05
89,retraction,1.78,0.0,-3.3e-05,2.6e-05,3.1e-05
89,retraction,1.78,0.00789,0.00444,-0.000108,-0.000184
89,retraction,1.78,0.01579,0.009144,7.2e-05,0.000164
89,retraction,1.78,0.02368,0.013945,-0.000548,0.000123
89,retraction,1.78,0.03158,0.018724,-0.000947,0.000177
89,retraction,1.78,0.03947,0.023322,-0.001575,0.00024
89,retraction,1.78,0.04737,0.027798,-0.001809,0.000205
89,retraction,1.78,0.05526,0.032518,-0.002255,0.000398
89,retraction,1.78,0.06316,0.036863,-0.003125,0.000379
89,retraction,1.78,0.07105,0.041073,-0.004549,0.000891
89,retraction,1.78,0.07895,0.044516,-0.006114,0.000843
89,retraction,1.78,0.08684,0.047916,-0.008195,0.001283
89,retraction,1.78,0.09474,0.051854,-0.010694,0.001259
89,retraction,1.78,0.10263,0.056241,-0.013291,0.001302
89,retraction,1.78,0.11053,0.060614,-0.016347,0.001428
89,retraction,1.78,0.11842,0.065871,-0.019598,0.000823
89,retraction,1.78,0.12632,0.070765,-0.022264,0.000595
89,retraction,1.78,0.13421,0.075892,-0.025118,-0.000337
89,retraction,1.78,0.14211,0.081191,-0.02723,-0.000708
89,retraction,1.78,0.15,0.085954,-0.029989,-0.001026
90,retraction,1.8,0.0,-0.000102,0.000106,-0.000187
90,retraction,1.8,0.00789,0.004802,1.1e-05,3.1e-05
90,retraction,1.8,0.01579,0.009214,-1.9e-05,-0.000217
90,retraction,1.8,0.02368,0.014218,-0.000169,6.3e-05
90,retraction,1.8,0.03158,0.018748,-0.000465,9.5e-05
90,retraction,1.8,0.03947,0.023254,-0.000944,3e-05
90,retraction,1.8,0.04737,0.028176,-0.001712,-1.3e-05
90,retraction,1.8,0.05526,0.032711,-0.002297,-8.5e-05
90,retraction,1.8,0.06316,0.0374,-0.003242,-0.000238
90,retraction,1.8,0.07105,0.041415,-0.004118,0.000277
90,retraction,1.8,0.07895,0.044963,-0.005783,-0.000107
90,retraction,1.8,0.08684,0.049143,-0.00793,0.000127
90,retraction,1.8,0.09474,0.052912,-0.010111,0.000321
90,retraction,1.8,0.10263,0.057407,-0.012751,7.8e-05
90,retraction,1.8,0.11053,0.062084,-0.015509,0.000205
90,retraction,1.8,0.11842,0.066779,-0.018572,-0.000322
90,retraction,1.8,0.12632,0.072127,-0.021014,-0.000818
90,retraction,1.8,0.13421,0.076798,-0.023397,-0.001437
90,retraction,1.8,0.14211,0.081638,-0.026108,-0.002024
90,retraction,1.8,0.15,0.086397,-0.028689,-0.001947
91,retraction,1.82,0.0,3.5e-05,-2.7e-05,-0.000149
91,retraction,1.82,0.00789,0.004826,-0.000108,-9.4e-05
91,retraction,1.82,0.01579,0.009678,0.000301,-7.7e-05
91,retraction,1.82,0.02368,0.014437,-0.000178,-0.000313
91,retraction,1.82,0.03158,0.019102,-0.000478,-0.000226
91,retraction,1.82,0.03947,0.023587,-0.000963,-0.000219
91,retraction,1.82,0.04737,0.028625,-0.001472,-0.000293
91,retraction,1.82,0.05526,0.033119,-0.002056,-0.000164
91,retraction,1.82,0.06316,0.037788,-0.002823,-0.000185
91,retraction,1.82,0.07105,0.041783,-0.004213,-0.000572
91,retraction,1.82,0.07895,0.045814,-0.005942,-0.000448
91,retraction,1.82,0.08684,0.049754,-0.00735,-0.000281
91,retraction,1.82,0.09474,0.053906,-0.009569,-0.000253
